DataHora,TemperaturaInterna,TemperaturaExterna,Ventilador,Aquecedor
2025-01-22 23:53:50.514738,27.79,25.74,0,0
2025-01-23 00:03:50.514738,27.77,25.26,0,0
2025-01-23 00:13:50.514738,27.69,25.01,0,0
2025-01-23 00:23:50.514738,27.73,25.0,0,0
2025-01-23 00:33:50.514738,27.71,25.0,0,0
2025-01-23 00:43:50.514738,27.62,25.16,0,0
2025-01-23 00:53:50.514738,27.52,25.0,0,0
2025-01-23 01:03:50.514738,27.55,25.0,0,1
2025-01-23 01:13:50.514738,27.5,25.12,0,0
2025-01-23 01:23:50.514738,27.54,25.5,0,1
2025-01-23 01:33:50.514738,27.54,25.26,0,0
2025-01-23 01:43:50.514738,27.57,25.37,0,1
2025-01-23 01:53:50.514738,27.52,25.67,0,0
2025-01-23 02:03:50.514738,27.53,26.16,0,0
2025-01-23 02:13:50.514738,27.56,26.1,0,0
2025-01-23 02:23:50.514738,27.56,25.71,0,1
2025-01-23 02:33:50.514738,27.56,25.81,0,0
2025-01-23 02:43:50.514738,27.62,26.29,0,0
2025-01-23 02:53:50.514738,27.54,26.75,0,0
2025-01-23 03:03:50.514738,27.6,26.58,0,0
2025-01-23 03:13:50.514738,27.58,26.83,0,0
2025-01-23 03:23:50.514738,27.54,27.19,0,0
2025-01-23 03:33:50.514738,27.59,27.4,0,1
2025-01-23 03:43:50.514738,27.69,27.42,0,0
2025-01-23 03:53:50.514738,27.61,27.14,0,0
2025-01-23 04:03:50.514738,27.66,27.07,0,0
2025-01-23 04:13:50.514738,27.68,26.66,0,0
2025-01-23 04:23:50.514738,27.72,26.62,0,0
2025-01-23 04:33:50.514738,27.76,26.45,0,0
2025-01-23 04:43:50.514738,27.77,26.57,0,0
2025-01-23 04:53:50.514738,27.87,26.45,0,0
2025-01-23 05:03:50.514738,27.81,26.2,0,0
2025-01-23 05:13:50.514738,27.72,26.48,0,0
2025-01-23 05:23:50.514738,27.64,26.16,0,0
2025-01-23 05:33:50.514738,27.71,25.76,0,0
2025-01-23 05:43:50.514738,27.78,25.94,0,0
2025-01-23 05:53:50.514738,27.72,25.96,0,0
2025-01-23 06:03:50.514738,27.77,26.07,0,0
2025-01-23 06:13:50.514738,27.78,26.45,0,0
2025-01-23 06:23:50.514738,27.84,26.03,0,0
2025-01-23 06:33:50.514738,27.86,26.05,0,0
2025-01-23 06:43:50.514738,27.82,25.92,0,0
2025-01-23 06:53:50.514738,27.9,26.34,0,0
2025-01-23 07:03:50.514738,27.94,25.97,0,0
2025-01-23 07:13:50.514738,27.9,25.85,0,0
2025-01-23 07:23:50.514738,27.92,26.07,0,0
2025-01-23 07:33:50.514738,28.0,26.19,0,0
2025-01-23 07:43:50.514738,27.96,26.33,0,0
2025-01-23 07:53:50.514738,27.97,26.79,0,0
2025-01-23 08:03:50.514738,27.98,26.83,0,0
2025-01-23 08:13:50.514738,27.94,27.1,0,0
2025-01-23 08:23:50.514738,27.99,26.9,0,0
2025-01-23 08:33:50.514738,27.92,26.67,0,0
2025-01-23 08:43:50.514738,27.85,26.31,0,0
2025-01-23 08:53:50.514738,27.8,25.91,0,0
2025-01-23 09:03:50.514738,27.88,25.86,0,0
2025-01-23 09:13:50.514738,27.92,25.41,0,0
2025-01-23 09:23:50.514738,27.85,25.34,0,0
2025-01-23 09:33:50.514738,27.86,25.21,0,0
2025-01-23 09:43:50.514738,27.83,25.32,0,0
2025-01-23 09:53:50.514738,27.84,25.27,0,0
2025-01-23 10:03:50.514738,27.88,25.58,0,0
2025-01-23 10:13:50.514738,27.89,25.17,0,0
2025-01-23 10:23:50.514738,27.89,25.53,0,0
2025-01-23 10:33:50.514738,27.84,25.1,0,0
2025-01-23 10:43:50.514738,27.9,25.45,0,0
2025-01-23 10:53:50.514738,27.88,25.81,0,0
2025-01-23 11:03:50.514738,27.8,25.66,0,0
2025-01-23 11:13:50.514738,27.81,26.0,0,0
2025-01-23 11:23:50.514738,27.72,26.39,0,0
2025-01-23 11:33:50.514738,27.79,26.47,0,0
2025-01-23 11:43:50.514738,27.75,26.86,0,0
2025-01-23 11:53:50.514738,27.66,26.94,0,0
2025-01-23 12:03:50.514738,27.65,26.89,0,0
2025-01-23 12:13:50.514738,27.57,26.75,0,0
2025-01-23 12:23:50.514738,27.64,26.8,0,0
2025-01-23 12:33:50.514738,27.57,26.65,0,0
2025-01-23 12:43:50.514738,27.59,26.96,0,1
2025-01-23 12:53:50.514738,27.53,26.66,0,0
2025-01-23 13:03:50.514738,27.59,27.13,0,1
2025-01-23 13:13:50.514738,27.54,27.1,0,0
2025-01-23 13:23:50.514738,27.52,27.42,0,0
2025-01-23 13:33:50.514738,27.54,27.53,0,1
2025-01-23 13:43:50.514738,27.59,27.89,0,1
2025-01-23 13:53:50.514738,27.52,27.67,0,0
2025-01-23 14:03:50.514738,27.53,27.86,0,0
2025-01-23 14:13:50.514738,27.57,27.37,0,1
2025-01-23 14:23:50.514738,27.52,27.23,0,0
2025-01-23 14:33:50.514738,27.54,27.03,0,1
2025-01-23 14:43:50.514738,27.61,26.95,0,0
2025-01-23 14:53:50.514738,27.51,26.68,0,0
2025-01-23 15:03:50.514738,27.56,26.35,0,1
2025-01-23 15:13:50.514738,27.59,26.09,0,1
2025-01-23 15:23:50.514738,27.66,25.73,0,0
2025-01-23 15:33:50.514738,27.72,26.05,0,0
2025-01-23 15:43:50.514738,27.65,26.09,0,0
2025-01-23 15:53:50.514738,27.64,25.77,0,0
2025-01-23 16:03:50.514738,27.7,25.28,0,0
2025-01-23 16:13:50.514738,27.61,25.02,0,0
2025-01-23 16:23:50.514738,27.55,25.33,0,0
2025-01-23 16:33:50.514738,27.6,25.73,0,0
2025-01-23 16:43:50.514738,27.69,26.19,0,0
2025-01-23 16:53:50.514738,27.72,26.39,0,0
2025-01-23 17:03:50.514738,27.63,26.86,0,0
2025-01-23 17:13:50.514738,27.72,26.99,0,0
2025-01-23 17:23:50.514738,27.76,26.78,0,0
2025-01-23 17:33:50.514738,27.77,26.74,0,0
2025-01-23 17:43:50.514738,27.76,27.13,0,0
2025-01-23 17:53:50.514738,27.82,27.4,0,0
2025-01-23 18:03:50.514738,27.89,27.22,0,0
2025-01-23 18:13:50.514738,27.87,27.23,0,0
2025-01-23 18:23:50.514738,27.95,26.9,0,0
2025-01-23 18:33:50.514738,27.96,26.6,0,0
2025-01-23 18:43:50.514738,27.95,26.16,0,0
2025-01-23 18:53:50.514738,27.91,25.67,1,0
2025-01-23 19:03:50.514738,27.87,25.97,0,0
2025-01-23 19:13:50.514738,27.78,26.1,0,0
2025-01-23 19:23:50.514738,27.82,26.54,0,0
2025-01-23 19:33:50.514738,27.88,26.72,0,0
2025-01-23 19:43:50.514738,27.96,26.41,0,0
2025-01-23 19:53:50.514738,27.94,26.49,1,0
2025-01-23 20:03:50.514738,27.92,26.03,1,0
2025-01-23 20:13:50.514738,27.92,25.93,1,0
2025-01-23 20:23:50.514738,27.99,25.54,0,0
2025-01-23 20:33:50.514738,27.91,25.15,1,0
2025-01-23 20:43:50.514738,27.84,25.0,0,0
2025-01-23 20:53:50.514738,27.9,25.39,0,0
2025-01-23 21:03:50.514738,27.87,25.35,0,0
2025-01-23 21:13:50.514738,27.8,25.5,0,0
2025-01-23 21:23:50.514738,27.84,25.43,0,0
2025-01-23 21:33:50.514738,27.87,25.77,0,0
2025-01-23 21:43:50.514738,27.91,25.96,0,0
2025-01-23 21:53:50.514738,27.86,25.86,0,0
2025-01-23 22:03:50.514738,27.93,25.97,0,0
2025-01-23 22:13:50.514738,27.98,26.2,0,0
2025-01-23 22:23:50.514738,27.99,26.02,0,0
2025-01-23 22:33:50.514738,27.95,25.86,0,0
2025-01-23 22:43:50.514738,27.89,26.26,0,0
2025-01-23 22:53:50.514738,27.92,26.54,0,0
2025-01-23 23:03:50.514738,27.94,26.9,0,0
2025-01-23 23:13:50.514738,27.94,27.29,1,0
2025-01-23 23:23:50.514738,27.86,26.93,0,0
2025-01-23 23:33:50.514738,27.93,26.97,0,0
2025-01-23 23:43:50.514738,27.9,26.74,0,0
2025-01-23 23:53:50.514738,27.92,26.46,0,0
2025-01-24 00:03:50.514738,27.92,26.91,0,0
2025-01-24 00:13:50.514738,27.96,26.66,0,0
2025-01-24 00:23:50.514738,27.91,26.38,0,0
2025-01-24 00:33:50.514738,27.92,26.13,0,0
2025-01-24 00:43:50.514738,27.85,25.74,0,0
2025-01-24 00:53:50.514738,27.75,25.39,0,0
2025-01-24 01:03:50.514738,27.73,25.71,0,0
2025-01-24 01:13:50.514738,27.66,25.94,0,0
2025-01-24 01:23:50.514738,27.74,26.4,0,0
2025-01-24 01:33:50.514738,27.72,26.25,0,0
2025-01-24 01:43:50.514738,27.79,26.29,0,0
2025-01-24 01:53:50.514738,27.82,26.62,0,0
2025-01-24 02:03:50.514738,27.72,26.99,0,0
2025-01-24 02:13:50.514738,27.73,26.91,0,0
2025-01-24 02:23:50.514738,27.64,26.96,0,0
2025-01-24 02:33:50.514738,27.62,26.49,0,0
2025-01-24 02:43:50.514738,27.62,26.5,0,0
2025-01-24 02:53:50.514738,27.62,26.32,0,0
2025-01-24 03:03:50.514738,27.64,26.17,0,0
2025-01-24 03:13:50.514738,27.73,26.03,0,0
2025-01-24 03:23:50.514738,27.8,26.51,0,0
2025-01-24 03:33:50.514738,27.86,26.88,0,0
2025-01-24 03:43:50.514738,27.92,27.24,0,0
2025-01-24 03:53:50.514738,27.86,27.33,0,0
2025-01-24 04:03:50.514738,27.87,27.72,0,0
2025-01-24 04:13:50.514738,27.84,27.42,0,0
2025-01-24 04:23:50.514738,27.78,26.96,0,0
2025-01-24 04:33:50.514738,27.82,26.96,0,0
2025-01-24 04:43:50.514738,27.87,26.73,0,0
2025-01-24 04:53:50.514738,27.85,26.96,0,0
2025-01-24 05:03:50.514738,27.76,26.93,0,0
2025-01-24 05:13:50.514738,27.8,26.53,0,0
2025-01-24 05:23:50.514738,27.81,27.02,0,0
2025-01-24 05:33:50.514738,27.74,27.22,0,0
2025-01-24 05:43:50.514738,27.69,27.02,0,0
2025-01-24 05:53:50.514738,27.73,26.69,0,0
2025-01-24 06:03:50.514738,27.76,26.49,0,0
2025-01-24 06:13:50.514738,27.8,26.08,0,0
2025-01-24 06:23:50.514738,27.82,25.73,0,0
2025-01-24 06:33:50.514738,27.78,25.97,0,0
2025-01-24 06:43:50.514738,27.84,25.6,0,0
2025-01-24 06:53:50.514738,27.89,25.53,0,0
2025-01-24 07:03:50.514738,27.79,25.77,0,0
2025-01-24 07:13:50.514738,27.75,25.48,0,0
2025-01-24 07:23:50.514738,27.67,25.32,0,0
2025-01-24 07:33:50.514738,27.69,25.44,0,0
2025-01-24 07:43:50.514738,27.71,25.16,0,0
2025-01-24 07:53:50.514738,27.67,25.0,0,0
2025-01-24 08:03:50.514738,27.71,25.23,0,0
2025-01-24 08:13:50.514738,27.78,25.17,0,0
2025-01-24 08:23:50.514738,27.72,25.0,0,0
2025-01-24 08:33:50.514738,27.64,25.5,0,0
2025-01-24 08:43:50.514738,27.56,25.44,0,0
2025-01-24 08:53:50.514738,27.53,25.04,0,0
2025-01-24 09:03:50.514738,27.58,25.0,0,1
2025-01-24 09:13:50.514738,27.54,25.0,0,0
2025-01-24 09:23:50.514738,27.56,25.0,0,0
2025-01-24 09:33:50.514738,27.55,25.24,0,0
2025-01-24 09:43:50.514738,27.51,25.15,0,0
2025-01-24 09:53:50.514738,27.57,25.21,0,0
2025-01-24 10:03:50.514738,27.53,25.0,0,0
2025-01-24 10:13:50.514738,27.53,25.06,0,1
2025-01-24 10:23:50.514738,27.61,25.0,0,0
2025-01-24 10:33:50.514738,27.68,25.27,0,0
2025-01-24 10:43:50.514738,27.64,25.74,0,0
2025-01-24 10:53:50.514738,27.66,25.45,0,0
2025-01-24 11:03:50.514738,27.64,25.62,0,0
2025-01-24 11:13:50.514738,27.62,25.44,0,0
2025-01-24 11:23:50.514738,27.55,25.61,0,0
2025-01-24 11:33:50.514738,27.55,25.18,0,0
2025-01-24 11:43:50.514738,27.59,25.0,0,1
2025-01-24 11:53:50.514738,27.55,25.0,0,0
2025-01-24 12:03:50.514738,27.57,25.08,0,0
2025-01-24 12:13:50.514738,27.57,25.06,0,0
2025-01-24 12:23:50.514738,27.66,25.37,0,0
2025-01-24 12:33:50.514738,27.72,25.16,0,0
2025-01-24 12:43:50.514738,27.78,25.06,0,0
2025-01-24 12:53:50.514738,27.87,25.0,0,0
2025-01-24 13:03:50.514738,27.96,25.23,0,0
2025-01-24 13:13:50.514738,27.93,25.33,0,0
2025-01-24 13:23:50.514738,27.83,25.03,0,0
2025-01-24 13:33:50.514738,27.75,25.0,0,0
2025-01-24 13:43:50.514738,27.69,25.41,0,0
2025-01-24 13:53:50.514738,27.77,25.71,0,0
2025-01-24 14:03:50.514738,27.7,25.63,0,0
2025-01-24 14:13:50.514738,27.7,25.2,0,0
2025-01-24 14:23:50.514738,27.78,25.11,0,0
2025-01-24 14:33:50.514738,27.77,25.1,0,0
2025-01-24 14:43:50.514738,27.74,25.34,0,0
2025-01-24 14:53:50.514738,27.84,25.2,0,0
2025-01-24 15:03:50.514738,27.93,25.0,0,0
2025-01-24 15:13:50.514738,27.85,25.0,0,0
2025-01-24 15:23:50.514738,27.92,25.0,0,0
2025-01-24 15:33:50.514738,27.94,25.45,0,0
2025-01-24 15:43:50.514738,27.95,25.81,0,0
2025-01-24 15:53:50.514738,27.96,25.33,0,0
2025-01-24 16:03:50.514738,27.97,25.0,0,0
2025-01-24 16:13:50.514738,27.91,25.0,1,0
2025-01-24 16:23:50.514738,27.94,25.18,0,0
2025-01-24 16:33:50.514738,27.91,25.47,1,0
2025-01-24 16:43:50.514738,27.98,25.46,0,0
2025-01-24 16:53:50.514738,27.94,25.57,0,0
2025-01-24 17:03:50.514738,27.88,25.07,0,0
2025-01-24 17:13:50.514738,27.91,25.16,0,0
2025-01-24 17:23:50.514738,27.96,25.41,0,0
2025-01-24 17:33:50.514738,27.96,25.16,0,0
2025-01-24 17:43:50.514738,27.94,25.0,0,0
2025-01-24 17:53:50.514738,27.92,25.01,1,0
2025-01-24 18:03:50.514738,27.92,25.0,1,0
2025-01-24 18:13:50.514738,27.89,25.0,0,0
2025-01-24 18:23:50.514738,27.94,25.38,0,0
2025-01-24 18:33:50.514738,28.0,25.25,0,0
2025-01-24 18:43:50.514738,27.93,25.0,1,0
2025-01-24 18:53:50.514738,27.93,25.31,0,0
2025-01-24 19:03:50.514738,27.9,25.22,0,0
2025-01-24 19:13:50.514738,27.84,25.0,0,0
2025-01-24 19:23:50.514738,27.86,25.0,0,0
2025-01-24 19:33:50.514738,27.89,25.0,0,0
2025-01-24 19:43:50.514738,27.91,25.0,0,0
2025-01-24 19:53:50.514738,27.94,25.07,0,0
2025-01-24 20:03:50.514738,27.96,25.23,0,0
2025-01-24 20:13:50.514738,27.94,25.05,1,0
2025-01-24 20:23:50.514738,27.89,25.31,0,0
2025-01-24 20:33:50.514738,27.81,25.45,0,0
2025-01-24 20:43:50.514738,27.89,25.2,0,0
2025-01-24 20:53:50.514738,27.9,25.07,0,0
2025-01-24 21:03:50.514738,27.92,25.0,0,0
2025-01-24 21:13:50.514738,27.83,25.0,0,0
2025-01-24 21:23:50.514738,27.93,25.32,0,0
2025-01-24 21:33:50.514738,27.99,25.38,0,0
2025-01-24 21:43:50.514738,27.94,25.0,1,0
2025-01-24 21:53:50.514738,27.93,25.0,0,0
2025-01-24 22:03:50.514738,27.92,25.0,1,0
2025-01-24 22:13:50.514738,27.97,25.45,0,0
2025-01-24 22:23:50.514738,27.94,25.63,1,0
2025-01-24 22:33:50.514738,27.97,26.03,0,0
2025-01-24 22:43:50.514738,28.0,25.95,0,0
2025-01-24 22:53:50.514738,27.93,25.96,0,0
2025-01-24 23:03:50.514738,27.93,25.68,0,0
2025-01-24 23:13:50.514738,27.92,25.93,1,0
2025-01-24 23:23:50.514738,27.98,25.86,0,0
2025-01-24 23:33:50.514738,27.93,25.48,1,0
2025-01-24 23:43:50.514738,27.94,25.19,0,0
2025-01-24 23:53:50.514738,27.85,25.01,0,0
2025-01-25 00:03:50.514738,27.87,25.45,0,0
2025-01-25 00:13:50.514738,27.8,25.17,0,0
2025-01-25 00:23:50.514738,27.9,25.0,0,0
2025-01-25 00:33:50.514738,27.97,25.0,0,0
2025-01-25 00:43:50.514738,27.9,25.28,0,0
2025-01-25 00:53:50.514738,27.85,25.0,0,0
2025-01-25 01:03:50.514738,27.93,25.0,0,0
2025-01-25 01:13:50.514738,27.88,25.0,0,0
2025-01-25 01:23:50.514738,27.85,25.21,0,0
2025-01-25 01:33:50.514738,27.77,25.0,0,0
2025-01-25 01:43:50.514738,27.68,25.0,0,0
2025-01-25 01:53:50.514738,27.62,25.03,0,0
2025-01-25 02:03:50.514738,27.59,25.15,0,0
2025-01-25 02:13:50.514738,27.62,25.0,0,0
2025-01-25 02:23:50.514738,27.61,25.16,0,0
2025-01-25 02:33:50.514738,27.67,25.0,0,0
2025-01-25 02:43:50.514738,27.72,25.0,0,0
2025-01-25 02:53:50.514738,27.67,25.47,0,0
2025-01-25 03:03:50.514738,27.72,25.75,0,0
2025-01-25 03:13:50.514738,27.64,25.76,0,0
2025-01-25 03:23:50.514738,27.58,25.97,0,0
2025-01-25 03:33:50.514738,27.53,26.09,0,0
2025-01-25 03:43:50.514738,27.63,26.48,0,0
2025-01-25 03:53:50.514738,27.56,26.04,0,0
2025-01-25 04:03:50.514738,27.53,26.4,0,0
2025-01-25 04:13:50.514738,27.54,26.24,0,1
2025-01-25 04:23:50.514738,27.63,25.94,0,0
2025-01-25 04:33:50.514738,27.71,25.85,0,0
2025-01-25 04:43:50.514738,27.73,26.34,0,0
2025-01-25 04:53:50.514738,27.71,26.57,0,0
2025-01-25 05:03:50.514738,27.79,27.04,0,0
2025-01-25 05:13:50.514738,27.78,27.45,0,0
2025-01-25 05:23:50.514738,27.74,27.03,0,0
2025-01-25 05:33:50.514738,27.64,26.54,0,0
2025-01-25 05:43:50.514738,27.55,26.66,0,0
2025-01-25 05:53:50.514738,27.6,26.4,0,1
2025-01-25 06:03:50.514738,27.57,26.52,0,0
2025-01-25 06:13:50.514738,27.59,26.76,0,0
2025-01-25 06:23:50.514738,27.54,26.84,0,0
2025-01-25 06:33:50.514738,27.51,26.45,0,0
2025-01-25 06:43:50.514738,27.59,26.03,0,0
2025-01-25 06:53:50.514738,27.61,26.03,0,0
2025-01-25 07:03:50.514738,27.68,25.56,0,0
2025-01-25 07:13:50.514738,27.63,26.01,0,0
2025-01-25 07:23:50.514738,27.71,26.37,0,0
2025-01-25 07:33:50.514738,27.8,26.85,0,0
2025-01-25 07:43:50.514738,27.89,27.26,0,0
2025-01-25 07:53:50.514738,27.96,27.28,0,0
2025-01-25 08:03:50.514738,27.98,26.98,0,0
2025-01-25 08:13:50.514738,27.88,26.71,0,0
2025-01-25 08:23:50.514738,27.78,27.2,0,0
2025-01-25 08:33:50.514738,27.76,26.89,0,0
2025-01-25 08:43:50.514738,27.83,27.22,0,0
2025-01-25 08:53:50.514738,27.85,27.23,0,0
2025-01-25 09:03:50.514738,27.87,27.26,0,0
2025-01-25 09:13:50.514738,27.92,26.83,0,0
2025-01-25 09:23:50.514738,27.83,26.91,0,0
2025-01-25 09:33:50.514738,27.79,27.39,0,0
2025-01-25 09:43:50.514738,27.88,27.63,0,0
2025-01-25 09:53:50.514738,27.97,27.46,0,0
2025-01-25 10:03:50.514738,27.89,27.87,0,0
2025-01-25 10:13:50.514738,27.9,27.71,0,0
2025-01-25 10:23:50.514738,27.99,28.15,0,0
2025-01-25 10:33:50.514738,27.97,28.25,0,0
2025-01-25 10:43:50.514738,27.99,27.75,0,0
2025-01-25 10:53:50.514738,27.96,27.89,1,0
2025-01-25 11:03:50.514738,27.98,28.24,0,0
2025-01-25 11:13:50.514738,27.99,28.33,0,0
2025-01-25 11:23:50.514738,27.94,28.48,0,0
2025-01-25 11:33:50.514738,27.93,28.13,1,0
2025-01-25 11:43:50.514738,27.95,27.84,0,0
2025-01-25 11:53:50.514738,27.86,27.53,0,0
2025-01-25 12:03:50.514738,27.89,28.02,0,0
2025-01-25 12:13:50.514738,27.83,27.63,0,0
2025-01-25 12:23:50.514738,27.84,27.38,0,0
2025-01-25 12:33:50.514738,27.81,27.16,0,0
2025-01-25 12:43:50.514738,27.85,27.55,0,0
2025-01-25 12:53:50.514738,27.75,27.99,0,0
2025-01-25 13:03:50.514738,27.78,28.03,0,0
2025-01-25 13:13:50.514738,27.84,27.85,0,0
2025-01-25 13:23:50.514738,27.77,28.27,0,0
2025-01-25 13:33:50.514738,27.7,28.04,0,0
2025-01-25 13:43:50.514738,27.68,27.91,0,0
2025-01-25 13:53:50.514738,27.78,27.64,0,0
2025-01-25 14:03:50.514738,27.82,27.39,0,0
2025-01-25 14:13:50.514738,27.77,27.65,0,0
2025-01-25 14:23:50.514738,27.86,28.14,0,0
2025-01-25 14:33:50.514738,27.95,28.08,0,0
2025-01-25 14:43:50.514738,27.94,27.87,1,0
2025-01-25 14:53:50.514738,27.92,28.23,0,0
2025-01-25 15:03:50.514738,27.92,27.93,0,0
2025-01-25 15:13:50.514738,28.0,28.04,0,0
2025-01-25 15:23:50.514738,27.99,27.63,1,0
2025-01-25 15:33:50.514738,27.91,27.34,0,0
2025-01-25 15:43:50.514738,27.85,27.66,0,0
2025-01-25 15:53:50.514738,27.9,28.13,0,0
2025-01-25 16:03:50.514738,27.94,27.97,0,0
2025-01-25 16:13:50.514738,27.93,27.62,1,0
2025-01-25 16:23:50.514738,27.85,27.98,0,0
2025-01-25 16:33:50.514738,27.77,28.14,0,0
2025-01-25 16:43:50.514738,27.81,28.39,0,0
2025-01-25 16:53:50.514738,27.82,27.93,0,0
2025-01-25 17:03:50.514738,27.86,28.15,0,0
2025-01-25 17:13:50.514738,27.85,28.36,0,0
2025-01-25 17:23:50.514738,27.92,28.71,0,0
2025-01-25 17:33:50.514738,27.92,28.75,1,0
2025-01-25 17:43:50.514738,27.96,28.33,0,0
2025-01-25 17:53:50.514738,27.94,28.25,0,0
2025-01-25 18:03:50.514738,27.99,28.09,0,0
2025-01-25 18:13:50.514738,27.92,28.55,0,0
2025-01-25 18:23:50.514738,27.99,28.2,0,0
2025-01-25 18:33:50.514738,27.99,27.75,1,0
2025-01-25 18:43:50.514738,27.93,27.47,0,0
2025-01-25 18:53:50.514738,27.9,27.2,0,0
2025-01-25 19:03:50.514738,27.87,27.33,0,0
2025-01-25 19:13:50.514738,27.91,27.16,0,0
2025-01-25 19:23:50.514738,27.88,27.35,0,0
2025-01-25 19:33:50.514738,27.98,27.59,0,0
2025-01-25 19:43:50.514738,27.97,27.35,0,0
2025-01-25 19:53:50.514738,27.96,26.96,0,0
2025-01-25 20:03:50.514738,27.91,26.73,1,0
2025-01-25 20:13:50.514738,27.97,26.55,0,0
2025-01-25 20:23:50.514738,27.94,26.33,1,0
2025-01-25 20:33:50.514738,27.87,26.21,0,0
2025-01-25 20:43:50.514738,27.85,26.21,0,0
2025-01-25 20:53:50.514738,27.87,25.85,0,0
2025-01-25 21:03:50.514738,27.78,25.4,0,0
2025-01-25 21:13:50.514738,27.72,25.32,0,0
2025-01-25 21:23:50.514738,27.73,25.39,0,0
2025-01-25 21:33:50.514738,27.66,25.68,0,0
2025-01-25 21:43:50.514738,27.73,25.84,0,0
2025-01-25 21:53:50.514738,27.66,25.79,0,0
2025-01-25 22:03:50.514738,27.58,26.12,0,0
2025-01-25 22:13:50.514738,27.63,26.13,0,0
2025-01-25 22:23:50.514738,27.58,25.81,0,0
2025-01-25 22:33:50.514738,27.51,25.32,0,0
2025-01-25 22:43:50.514738,27.54,25.33,0,1
2025-01-25 22:53:50.514738,27.55,25.42,0,0
2025-01-25 23:03:50.514738,27.51,25.89,0,0
2025-01-25 23:13:50.514738,27.61,26.21,0,0
2025-01-25 23:23:50.514738,27.71,26.44,0,0
2025-01-25 23:33:50.514738,27.64,26.8,0,0
2025-01-25 23:43:50.514738,27.63,26.63,0,0
2025-01-25 23:53:50.514738,27.62,27.11,0,0
2025-01-26 00:03:50.514738,27.68,26.81,0,0
2025-01-26 00:13:50.514738,27.75,27.15,0,0
2025-01-26 00:23:50.514738,27.74,26.81,0,0
2025-01-26 00:33:50.514738,27.8,26.46,0,0
2025-01-26 00:43:50.514738,27.85,26.95,0,0
2025-01-26 00:53:50.514738,27.94,27.12,0,0
2025-01-26 01:03:50.514738,27.91,26.75,0,0
2025-01-26 01:13:50.514738,27.88,27.23,0,0
2025-01-26 01:23:50.514738,27.87,27.72,0,0
2025-01-26 01:33:50.514738,27.78,27.73,0,0
2025-01-26 01:43:50.514738,27.82,28.07,0,0
2025-01-26 01:53:50.514738,27.73,28.33,0,0
2025-01-26 02:03:50.514738,27.73,28.32,0,0
2025-01-26 02:13:50.514738,27.74,28.47,0,0
2025-01-26 02:23:50.514738,27.76,28.0,0,0
2025-01-26 02:33:50.514738,27.68,28.21,0,0
2025-01-26 02:43:50.514738,27.64,28.36,0,0
2025-01-26 02:53:50.514738,27.63,28.74,0,0
2025-01-26 03:03:50.514738,27.71,28.84,0,0
2025-01-26 03:13:50.514738,27.65,28.74,0,0
2025-01-26 03:23:50.514738,27.56,28.71,0,0
2025-01-26 03:33:50.514738,27.56,29.05,0,1
2025-01-26 03:43:50.514738,27.56,29.14,0,0
2025-01-26 03:53:50.514738,27.53,28.74,0,0
2025-01-26 04:03:50.514738,27.55,29.05,0,0
2025-01-26 04:13:50.514738,27.51,28.7,0,0
2025-01-26 04:23:50.514738,27.59,28.76,0,1
2025-01-26 04:33:50.514738,27.63,28.74,0,0
2025-01-26 04:43:50.514738,27.7,28.68,0,0
2025-01-26 04:53:50.514738,27.65,28.6,0,0
2025-01-26 05:03:50.514738,27.59,28.39,0,0
2025-01-26 05:13:50.514738,27.51,28.63,0,0
2025-01-26 05:23:50.514738,27.53,28.68,0,0
2025-01-26 05:33:50.514738,27.51,28.62,0,0
2025-01-26 05:43:50.514738,27.58,28.24,0,0
2025-01-26 05:53:50.514738,27.53,27.95,0,0
2025-01-26 06:03:50.514738,27.6,28.23,0,1
2025-01-26 06:13:50.514738,27.59,27.8,0,0
2025-01-26 06:23:50.514738,27.5,27.75,0,0
2025-01-26 06:33:50.514738,27.55,27.57,0,1
2025-01-26 06:43:50.514738,27.62,27.47,0,0
2025-01-26 06:53:50.514738,27.64,27.14,0,0
2025-01-26 07:03:50.514738,27.59,27.26,0,0
2025-01-26 07:13:50.514738,27.69,26.99,0,0
2025-01-26 07:23:50.514738,27.62,27.14,0,0
2025-01-26 07:33:50.514738,27.53,26.65,0,0
2025-01-26 07:43:50.514738,27.56,27.09,0,0
2025-01-26 07:53:50.514738,27.59,27.17,0,0
2025-01-26 08:03:50.514738,27.53,26.92,0,0
2025-01-26 08:13:50.514738,27.59,26.87,0,0
2025-01-26 08:23:50.514738,27.53,26.54,0,0
2025-01-26 08:33:50.514738,27.57,26.61,0,0
2025-01-26 08:43:50.514738,27.51,26.54,0,0
2025-01-26 08:53:50.514738,27.58,26.77,0,0
2025-01-26 09:03:50.514738,27.63,26.85,0,0
2025-01-26 09:13:50.514738,27.59,27.1,0,0
2025-01-26 09:23:50.514738,27.59,26.67,0,0
2025-01-26 09:33:50.514738,27.67,26.68,0,0
2025-01-26 09:43:50.514738,27.61,26.32,0,0
2025-01-26 09:53:50.514738,27.53,25.84,0,0
2025-01-26 10:03:50.514738,27.62,25.43,0,0
2025-01-26 10:13:50.514738,27.64,25.0,0,0
2025-01-26 10:23:50.514738,27.56,25.0,0,0
2025-01-26 10:33:50.514738,27.61,25.0,0,0
2025-01-26 10:43:50.514738,27.67,25.02,0,0
